url,category,percentage_score,Strict-Transport-Security,X-Content-Type-Options,X-Frame-Options,Content-Security-Policy,X-XSS-Protection,Referrer-Policy,Permissions-Policy,Cross-Origin-Opener-Policy,Cross-Origin-Embedder-Policy,Cross-Origin-Resource-Policy,Expect-CT
http://en.wikipedia.org/wiki/vice_lords,Society,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.kidsncomedy.com/,Arts,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.sexylingerie.co.nz/,Shopping,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.mul-t-lock.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://slashdot.org/developers/01/08/11/2211254.shtml,Computers,45.0,1,0,1,1,0,0,1,0,0,0,0
http://www.baruffa.com/,Business,95.0,1,1,1,1,1,1,1,1,1,1,0
http://www.eskimo.com/~jbm/,Recreation,50.0,1,1,0,0,1,1,0,0,0,0,0
http://www.freewebs.com/saskatoonbellydancer/,Arts,15.0,1,0,0,0,0,0,0,0,0,0,0
http://movies.yahoo.com/movie/1809736936/info,Arts,80.0,1,1,1,1,1,1,0,0,0,0,1
http://heroesbh.homestead.com/,Recreation,75.0,1,1,1,0,0,1,1,1,1,1,0
http://starchefs.com/tomatoes/html/index.shtml,Home,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.kuaiwifarm.com/,Shopping,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.onlinelovestories.com/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.bbc.co.uk/food/recipes/database/mexicansausagewraps_5359.shtml,Home,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.geocities.com/athanasiafoundation/reincarnationresearch.html,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.youthcourt.org/,Society,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.librelogiciel.com/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.enwengineering.com,Business,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.classicpistol.com,Recreation,25.0,0,0,1,0,0,1,0,0,0,0,0
http://www.geocities.com/sibes_chows2004/polar_ice_kennels.html,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.fda.gov/fdac/features/896_pag.html,Health,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.geocities.com/chedar0001/videttecavalry.html,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.nfa.futures.org/,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.inclind.com,Computers,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.bazelon.org/,Society,50.0,1,1,0,1,1,0,0,0,0,0,0
http://www.wptsaa.org/,Health,55.0,0,1,1,0,1,1,1,0,0,0,0
http://www.cameliascandles.com/,Shopping,55.0,1,1,1,0,0,1,0,0,0,0,0
http://www.eques.com.au/,Sports,40.0,1,1,0,0,1,0,0,0,0,0,0
http://www.goseawolves.com/sportselect.dbml?db_oem_id=13400&amp;spid=6357&amp;spsid=58338,Sports,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.churchofstclement.org/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.bk-great-danes.com/,Recreation,80.0,1,1,1,1,1,1,1,0,0,0,0
http://jaap-kaur-yoga.20m.com,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.ltluk.com/,Science,45.0,0,0,1,0,0,1,1,1,1,1,0
http://summer-sessions.ucdavis.edu/,Reference,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.geocities.com/johbeil/writers/best_minds.htm,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.hacu.net/,Reference,50.0,1,0,1,1,1,0,0,0,0,0,0
http://en.wikipedia.org/wiki/trogon_(genus),Science,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.guardian.co.uk/books/2000/feb/15/poetry.features,Arts,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.gamespot.com/pc/rpg/ultimaonlinerenaissance/,Games,25.0,1,0,0,0,0,1,0,0,0,0,0
http://jae.wiley.com/jae/,Science,60.0,1,0,1,0,0,1,1,1,1,1,0
http://www.nodeathpenalty.org/,Society,45.0,0,0,1,0,0,1,1,1,1,1,0
http://deadlinegraphix.com,Arts,50.0,1,1,0,1,1,0,0,0,0,0,0
http://www.recipeanalysis.com/,Health,30.0,1,1,0,0,0,0,0,0,0,0,0
http://en.wikipedia.org/wiki/jeffrey_sachs,Science,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.omniglot.com/writing/chickasaw.htm,Science,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.oldfootballshirts.com/old-aldershot-town-football-shirts-tid94.html,Sports,50.0,0,1,1,1,1,0,0,0,0,0,0
http://www.parkinsons.org.uk,Health,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.geocities.com/judydavisonline/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://en.wikipedia.org/wiki/fasciola_hepatica,Science,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.handymanplans.com,Shopping,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.davicom.com/,Business,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.audubon.org/bird/boa/boa_index.html,Recreation,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.pbs.org/newshour/rss/weather.xml,News,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.rcs.ei.tum.de/research/index_html,Computers,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.fordham.edu/halsall/basis/columban.html,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.kennedy-center.org/calendar/index.cfm?fuseaction=showindividual&amp;entity_id=3694&amp;source_type=a,Arts,60.0,1,0,1,0,0,1,1,1,1,1,0
http://www.wordisoutmovie.com,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://prolix.pitas.com/,Society,80.0,1,1,1,1,1,1,0,1,0,0,0
http://magnificat.ca/cal/engl/02-08.htm#matha,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.kineticceramics.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.artin.nu/newsgroup/,Adult,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.hammockjungle.com/,Shopping,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.geocities.com/area51/shadowlands/1874/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/sunnylug/,Computers,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.theage.com.au/articles/2002/05/02/1019441408731.html,Arts,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.allexperts.com/browse.cgi?catlvl=3&amp;catid=1616,Games,80.0,1,1,1,1,1,1,0,1,0,0,0
http://www.acida.de/,Business,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.shariwarren.com/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.lauraingallswilderhome.com/,Reference,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.aluminumfoundries.com/,Business,35.0,0,1,0,0,1,1,0,0,0,0,0
http://www.geocities.com/kirisuten/,Kids,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.bethlehemlamprecycling.com,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.rozis.com/,Shopping,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.exchangemonitor.com/,Society,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.herbal-shop.co.uk/,Shopping,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.foryard.com,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://psidonline.isr.umich.edu/,Reference,90.0,1,1,1,0,1,1,1,1,1,1,1
http://www.planetearthsingles.com/,Society,80.0,1,1,1,1,1,1,1,0,0,0,0
http://federalrelations.rutgers.edu/,Reference,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.ccsu.edu/schools.html,Reference,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.harmonize.com/highvoltage/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.detnews.com/wings/index.htm,Sports,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.courierpostonline.com/,News,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.bereanbaptistlondon.org/,Society,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.guardian.co.uk/world/2000/nov/09/israel,Society,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.aaronlaw.com/,Society,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.proacousticsusa.com,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.geocities.com/athens/acropolis/3773/,Reference,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.jaromirjagr.cz/,Sports,55.0,1,1,1,0,1,0,0,0,0,0,0
http://wmlewispainting.com/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://tools.ietf.org/html/rfc2704,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.lib.ncsu.edu/specialcollections/eresources/text/entomology/ashton1912a/ashton1912a.html,Science,0.0,0,0,0,0,0,0,0,0,0,0,0
http://home.swipnet.se/~w-54404/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.bay-ship.com/,Business,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.ucapps.de/midibox_sid.html,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.geocities.com/donnasummer_friends/index.htm,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.honigcompany.com/,Business,30.0,1,1,0,0,0,0,0,0,0,0,0
http://uk.fc.yahoo.com/s/shipman.html,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/bourbonstreet/quarter/6976/index.html,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.teldig.com/,Business,80.0,1,1,1,1,1,1,0,1,0,0,0
http://www.geocities.com/gekochess/,Games,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.fordham.edu/halsall/med/lewis1.html,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://addwarehouse.com,Shopping,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.oopweb.com/prolog/files/prolog.html,Computers,10.0,0,0,0,0,0,1,0,0,0,0,0
http://www.xilo.net/,Computers,100.0,1,1,1,1,1,1,1,1,1,1,1
http://tools.ietf.org/html/rfc2500,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.goodasyou.org/,Society,45.0,0,0,1,0,0,1,1,1,1,1,0
http://downingcorporation.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.fordham.edu/halsall/source/usamah2.html,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.berlinerglas.com,Business,80.0,1,1,1,1,0,1,1,1,1,0,0
http://www.visaliatimesdelta.com,News,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.moneyshow.com/,Business,5.0,0,0,0,0,0,0,1,0,0,0,0
http://www.anastacia.com/,Arts,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.football-linx.com/,Sports,0.0,0,0,0,0,0,0,0,0,0,0,0
http://karenco.com,Business,25.0,0,1,0,0,1,0,0,0,0,0,0
http://skyscraper.fortunecity.com/laser/260/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.osborne.es/,Recreation,55.0,1,1,1,1,0,0,0,0,0,0,0
http://rosario-dawson.net,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.lrc.rpi.edu/programs/,Science,30.0,1,0,1,0,0,0,0,0,0,0,0
http://millercenter.org/academic/americanpresident/johnson,Society,30.0,0,1,1,0,0,0,0,0,0,0,0
http://www.airsoftiowa.com/,Sports,0.0,0,0,0,0,0,0,0,0,0,0,0
http://zion.wyrihaximus.net/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.aolhealth.com/conditions/kidney-stones,Health,50.0,0,1,1,1,0,1,0,0,0,0,0
http://www.datafield-hk.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://killingme.pitas.com,Arts,80.0,1,1,1,1,1,1,0,1,0,0,0
http://www.badlanguage.net,Arts,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.doranproaudio.com.au,Shopping,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.phenomenology.ro,Society,75.0,1,1,1,0,1,1,1,0,0,0,1
http://www.one-magnet.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.couplamatic.com,Business,50.0,1,1,0,1,1,0,0,0,0,0,0
http://www.bbc.co.uk/food/recipes/database/oystersaugratin_7790.shtml,Home,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.geocities.com/patrickwmahoney/440.html,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.tate.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://apolloguide.com/mov_revtemp.asp?cid=1903,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.centre.edu/web/athletics/crosscountry_m/index.html,Sports,30.0,0,1,1,0,0,0,0,0,0,0,0
http://www.hscc.org/,Society,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.expasy.org/tools/peptide-mass.html,Science,80.0,1,1,1,1,1,1,1,0,0,0,0
http://tools.ietf.org/html/rfc958,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.geocities.com/tenshikoqt/mp3s.html,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.rottentomatoes.com/m/breaker_morant/,Arts,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.broadway.com/tonys/tonys_story.aspx?ci=529815,Arts,70.0,1,1,1,0,1,1,0,1,0,0,0
http://www.geocities.com/vienna/choir/2905/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://afr.com/,News,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.biblebasicsonline.com/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.texaslandbank.com,Business,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.webindia.com/saundaryalahari/kuchipudi.htm,Arts,80.0,1,1,1,1,1,1,0,0,0,0,1
http://calandrastudio.com,Arts,80.0,1,1,1,1,1,0,1,1,0,1,0
http://www.roadracingworld.com/,Recreation,45.0,1,1,1,0,0,0,0,0,0,0,0
http://scentennials.com/,Shopping,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.citrus-media.co.uk/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.calacademy.org/research/anthropology/tetsubin/,Kids,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.cranfield.ac.uk/library/,Reference,15.0,0,0,1,0,0,0,0,0,0,0,0
http://www.silverspringscitrus.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.republicjewelry.com/,Shopping,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.zolamoon.com,Arts,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.turfway.com/,Sports,85.0,1,1,1,1,0,1,1,1,1,1,0
http://tools.ietf.org/html/rfc2459,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.heat-therm.com/,Business,55.0,1,1,1,0,0,1,0,0,0,0,0
http://groups.yahoo.com/group/futsal-english/,Sports,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.uhs-hints.com/uhsweb/kq3.php,Games,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.themacweekly.com/,Reference,80.0,1,1,1,1,1,1,1,0,0,0,0
http://en.wikipedia.org/wiki/auguste_comte,Kids,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.bayareachurch.org/,Society,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.geocities.com/motorcity/lane/5240/metropol.htm,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://smh.com.au/olympics/,Sports,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.press.jhu.edu/books/title_pages/1907.html,Shopping,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.iona.edu/academic/arts_sci/orgs/eea/conf2002/program.htm,Science,45.0,1,1,1,0,0,0,0,0,0,0,0
http://lucane.org/,Computers,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.ekathimerini.com/4dcgi/news/content.asp?aid=33279,Science,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.allsaintsclifton.org/,Society,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.navisite.com,Computers,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.catholic.org/saints/saint.php?saint_id=170,Society,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.framingham.co.nz/,Recreation,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.consumersearch.com/www/house_and_home/washing-machine-reviews/,Home,80.0,1,1,1,1,1,1,0,1,0,0,0
http://www.physics.arizona.edu/sps/,Reference,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.geocities.com/shaolinrich/,Sports,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.allaboutjazz.com/reviews/r1102_110.htm,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.ingenico.fr/,Business,90.0,1,1,1,0,1,1,1,1,1,1,1
http://www.etsco.net/,Business,40.0,1,1,0,1,0,0,0,0,0,0,0
http://www.archaeology.org/9909/etc/oasis.html,Science,50.0,0,1,1,1,1,0,0,0,0,0,0
http://www.ucisa.ac.uk/publications/ist.aspx,Computers,45.0,1,1,1,0,0,0,0,0,0,0,0
http://wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?db=phelhc,Society,25.0,0,0,1,0,0,1,0,0,0,0,0
http://www.geocities.com/antoniusdivinus/,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.fordham.edu/halsall/source/965edgartax.html,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.genpore.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.usatoday.com/sports/basketba/skw/skcw14.htm,Sports,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.powerbible.com/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.gimbeleyecentre.com/,Health,80.0,1,1,1,1,1,1,1,0,0,0,0
http://virginiaberryfarm.com/,Business,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.nemachine.com,Business,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.vcuathletics.com/mso.php,Sports,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.macports.org/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.nursing.uiowa.edu/excellence/nursing_interventions/,Health,30.0,0,1,1,0,0,0,0,0,0,0,0
http://www.lenderpro.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.isotechinc.com,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://movies.yahoo.com/shop?d=hc&amp;cf=gen&amp;id=1800124145,Arts,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.freewatersangha.org/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.iowatrappers.com/,Recreation,30.0,1,1,0,0,0,0,0,0,0,0,0
http://movies.yahoo.com/shop?d=hc&amp;id=1800019451&amp;cf=gen,Arts,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.schollcpa.com/,Business,30.0,1,1,0,0,0,0,0,0,0,0,0
http://geocities.com/ihateallthings1/,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://en.wikipedia.org/wiki/procavia,Science,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.apra.gov.au/,Society,80.0,1,1,1,1,1,1,1,0,0,0,0
http://myrtlebeachaoh.org/,Society,25.0,1,0,0,1,0,0,0,0,0,0,0
http://www.honduras.net/foods/conk.html,Home,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.pantinghart.org/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.louisdebernieres.co.uk/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.canadamounts.com/,Shopping,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.dll-downloads.com,Computers,10.0,0,0,0,1,0,0,0,0,0,0,0
http://www.realmadrid.com/,Sports,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.umtsworld.com,Science,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.alpha.org.nz/,Society,95.0,1,1,1,1,1,1,1,1,1,1,0
http://www.dankaypc.com,Society,55.0,1,1,1,0,0,1,0,0,0,0,0
http://usatoday.com/money/bighits/toxin1.htm,Society,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.mary-mary.com/,Arts,65.0,1,1,0,1,1,0,1,1,0,1,0
http://www.kde.org/areas/kde-ev/,Computers,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.stjoseph.org.uk/,Health,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.audionote.co.jp/,Business,55.0,1,1,1,0,1,0,0,0,0,0,0
http://www.bristol.gov.uk/ccm/content/leisure-culture/museums-galleries/bristols-georgian-house.en,Arts,80.0,1,1,1,1,1,1,0,1,0,0,0
http://evangelicalatheist.com/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.loveivy.com/,Shopping,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.beda.co.uk,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://x.webring.com/hub?ring=lekkashien,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://news.bbc.co.uk/1/hi/world/asia-pacific/country_profiles/2693697.stm,Kids,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.geocities.com/pipeline/2315/,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.campbroadway.com/,Kids,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.guardian.co.uk/environment/2002/aug/15/business.money,Science,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.fordham.edu/halsall/mod/rulebritannia.html#jerusalem,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.4dspace.net/,Computers,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.springcottage.co.uk/,Society,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.cookinthekitchen.com/,Shopping,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.progressauto.com,Shopping,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.gutenberg.org/etext/1554,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.nautilusimports.com/,Shopping,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.totalqualitycorp.com/,Business,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.guardian.co.uk/comment/story/03604130209700.html,Society,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.cardspot.com/,Computers,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.cleanfinancial.com,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://en.wikipedia.org/wiki/firmicutes,Science,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.guardian.co.uk/culture/2000/jun/15/artsfeatures,Arts,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.ickickers.org/,Sports,70.0,0,1,1,1,1,1,0,1,0,1,0
http://www.usatoday.com/sports/college/football/wac/ltech.htm,Sports,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.troop42.com/,Kids,85.0,1,1,1,1,0,1,1,1,1,1,0
http://stevebrighamphd.tripod.com/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.brainhelp.co.uk,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.nusha-skincare.com/,Shopping,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.stmaryland.com,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.gohatters.com/sportselect.dbml?db_oem_id=14600&amp;key=&amp;spid=6739&amp;spsid=69241,Sports,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.all-reviews.com/videos-3/stealing-beauty.htm,Arts,15.0,1,0,0,0,0,0,0,0,0,0,0
http://www.geocities.com/mr_gobbler/index.html,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.fcc.gov/speeches/kennard/2000/spwek019.html,Computers,55.0,1,1,1,1,0,0,0,0,0,0,0
http://www.patsstudio.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.gicare.com/pated/epdlv27.htm,Health,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.chsnovi.org/,Reference,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.salmonriver.com/words/nancy/maia.html,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://movies.yahoo.com/movie/1808505212/info,Arts,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.retailadvantage.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://home2.btconnect.com/ormal/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.asiscleveland.com,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.uhs-hints.com/uhsweb/iwdale2.php,Games,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.pachakam.com/,Home,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.trincoll.edu/pub/admin/ferris/index.html,Reference,85.0,1,1,1,0,1,1,1,1,1,1,0
http://www.ems.ucla.edu,Health,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.wisetuna.co.uk/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.broncograveyard.com/,Shopping,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.geocities.com/soho/cafe/1623/,Shopping,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.irontap.com,Shopping,55.0,1,1,1,0,0,1,0,0,0,0,0
http://invasions.si.edu/aird.htm,Science,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.afrofoodtv.com,Home,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.locusmag.com/1997/issues/10/lethem.html,Arts,50.0,0,1,1,1,1,0,0,0,0,0,0
http://www.babystepsweb.com/,Computers,80.0,1,1,1,1,1,1,1,0,0,0,0
http://searchenginewatch.com/sereport,Computers,45.0,0,0,1,0,0,1,1,1,1,1,0
http://emergingstories.squarespace.com/,Society,30.0,1,1,0,0,0,0,0,0,0,0,0
http://allnurses.com/forums/forumdisplay.php?f=40,Health,75.0,1,1,1,0,1,1,0,0,0,1,1
http://www.universitymalltheatres.com/,Arts,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.usatoday.com/life/music/news/2004-04-05-toby-lightman-verge_x.htm,Arts,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.fordham.edu/halsall/ancient/nubia1.html,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.sover.net/~ozus/detour.htm,Arts,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.hartfordinformer.com/,Reference,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.news.harvard.edu/gazette/1996/10.03/smokescreen.html,Society,50.0,0,1,1,0,1,1,0,0,0,0,0
http://www.modis.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.weber.com/,Business,50.0,1,1,0,1,1,0,0,0,0,0,0
http://www.tsunghsing.com.tw/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.jadakiss.com/,Arts,65.0,1,1,1,0,1,1,0,0,0,0,0
http://en.wikipedia.org/wiki/facebook,Computers,30.0,1,1,0,0,0,0,0,0,0,0,0
http://historical.mytopo.com/,Reference,65.0,1,1,1,1,1,0,0,0,0,0,0
